city,year,num_txn,num_cash_txn,total_cash_adj,median_cash_adj,median_non_cash_adj,total_amount_adj,median_amount_adj,num_investor_txn,investor_amount_adj,investor_median_adj,num_investor_cash_txn,investor_cash_adj,investor_cash_median_adj,investor_non_cash_adj,investor_non_cash_median_adj,num_non_investor_txn,non_investor_amount_adj,non_investor_median_adj,num_non_investor_cash_txn,non_investor_cash_adj,non_investor_cash_median_adj,non_investor_non_cash_adj,non_investor_non_cash_median_adj,p_non_investor_cash_amount_adj,p_investor_cash_amount_adj,p_investor_cash_txn,p_non_investor_cash_txn,p_investor_txn,p_non_investor_txn,p_non_investor_only_cash_amount_adj,p_investor_only_cash_amount_adj,p_investor_only_cash_txn,p_non_investor_only_cash_txn
Acton,2010,305,68,36361153.0,403336.5,,201153653,632153.0,56,33834581.0,529511.5,29,14001097.0,290958.0,19833484.0,694674.0,249,167319072.0,638675.0,39,22360056.0,475356.0,144959016.0,673337.5,61.494353603143445,38.505646396856555,42.64705882352941,57.35294117647059,18.360655737704917,81.63934426229508,13.363722218110318,41.381026707556984,51.78571428571429,15.66265060240964
Acton,2011,264,88,41685524.0,391189.0,,158400949,578990.0,33,17757880.0,418547.0,24,10548409.0,361153.5,7209471.0,901271.0,231,140643069.0,591546.0,64,31137115.0,470652.5,109505954.0,634796.0,74.69527071316172,25.304729286838278,27.27272727272727,72.72727272727273,12.5,87.5,22.13910377624083,59.40128551381133,72.72727272727273,27.705627705627705
Acton,2012,319,88,32079454.0,294559.5,,180031588,554788.0,51,24217247.0,341936.0,26,8923111.0,275028.5,15294136.0,579506.0,268,155814341.0,565086.5,62,23156343.0,294559.5,132657998.0,621389.5,72.18434266368749,27.815657336312523,29.545454545454547,70.45454545454545,15.987460815047022,84.01253918495298,14.861496606400307,36.84609980647264,50.98039215686274,23.134328358208954
Acton,2013,364,95,41024190.0,310446.0,,208030997,573649.0,49,22923191.0,337441.0,31,13407463.0,283450.0,9515728.0,416824.0,315,185107806.0,597945.0,64,27616727.0,352963.0,157491079.0,620891.0,67.31815302142468,32.68184697857532,32.631578947368425,67.36842105263158,13.461538461538462,86.53846153846155,14.919266559725742,58.48864148102243,63.26530612244898,20.317460317460316
Acton,2014,336,73,28781559.0,258320.0,,204153775,604272.0,42,23571312.0,497020.0,21,9683520.0,229886.0,13887792.0,634355.0,294,180582463.0,620621.0,52,19098039.0,269764.5,161484424.0,658290.5,66.35512343163899,33.644876568361006,28.767123287671232,71.23287671232876,12.5,87.5,10.575799378702682,41.08180316819021,50.0,17.687074829931973
Acton,2015,384,81,30420947.0,318397.0,,224232482,600959.0,52,22253148.0,383611.0,32,9783422.0,223070.0,12469726.0,639352.0,332,201979334.0,623048.0,49,20637525.0,374021.0,181341809.0,651851.0,67.83985061346051,32.16014938653948,39.50617283950617,60.49382716049383,13.541666666666666,86.45833333333334,10.21764187023213,43.96421575949614,61.53846153846154,14.759036144578314
Acton,2016,417,112,46338680.0,236910.5,,245638718,604744.0,57,29544905.0,392772.0,32,12096843.0,194516.0,17448062.0,716965.0,360,216093813.0,622201.0,80,34241837.0,292397.0,181851976.0,663348.0,73.89471819223164,26.10528180776837,28.57142857142857,71.42857142857143,13.66906474820144,86.33093525179856,15.845820167003117,40.94392248003505,56.14035087719298,22.22222222222222
Acton,2017,413,80,33995384.0,294434.0,,252243959,615217.0,59,30041896.0,424246.0,33,13056349.0,194300.0,16985547.0,691363.5,354,222202063.0,630627.5,47,20939035.0,316673.0,201263028.0,652081.0,61.59375931744145,38.406240682558554,41.25,58.75,14.285714285714285,85.71428571428571,9.423420609735743,43.460469339218804,55.932203389830505,13.27683615819209
Acton,2018,370,91,34197012.0,265562.0,,216746288,604442.0,58,26246231.0,329066.0,37,13585339.0,230923.0,12660892.0,577308.0,312,190500057.0,641967.0,54,20611673.0,268448.5,169888384.0,675451.0,60.27331569202596,39.72668430797404,40.65934065934066,59.34065934065934,15.675675675675677,84.32432432432432,10.819772615606094,51.761104289602564,63.793103448275865,17.307692307692307
Acton,2019,364,81,28947672.0,308271.0,,205217150,603089.0,44,17489516.0,314580.5,25,7655027.0,238770.0,9834489.0,503322.0,320,187727634.0,616541.0,56,21292645.0,348625.5,166434989.0,647368.5,73.55563860195736,26.44436139804265,30.864197530864196,69.1358024691358,12.087912087912088,87.91208791208791,11.342307227927883,43.76923295075747,56.81818181818182,17.5
Acton,2020,385,85,33784871.0,267725.0,,236771396,648146.0,51,23966247.0,362830.0,26,9875024.0,287240.5,14091223.0,516758.0,334,212805149.0,660790.5,59,23909847.0,267725.0,188895302.0,687178.0,70.77086960018288,29.229130399817127,30.58823529411765,69.41176470588235,13.246753246753245,86.75324675324674,11.23555849675423,41.20388144209646,50.98039215686274,17.664670658682635
Acton,2021,428,109,52474474.0,309638.0,,287988339,677999.0,48,27854478.0,309637.5,28,15547669.0,224220.5,12306809.0,453779.5,380,260133861.0,693342.5,81,36926805.0,363023.0,223207056.0,753807.0,70.37098647239418,29.629013527605824,25.688073394495415,74.31192660550458,11.214953271028037,88.78504672897196,14.195308852929378,55.81748471466599,58.333333333333336,21.31578947368421
Acton,2022,349,78,38306103.0,355500.0,,243960545,700000.0,41,18268524.0,410000.0,20,6257224.0,237500.0,12011300.0,599900.0,308,225692021.0,725000.0,58,32048879.0,437500.0,193643142.0,753000.0,83.665203427245,16.334796572755,25.64102564102564,74.35897435897436,11.74785100286533,88.25214899713467,14.200271173964099,34.25139327074262,48.78048780487805,18.83116883116883
Arlington,2000,623,58,31508452.0,516148.0,,356292617,572888.0,46,25977429.0,590275.5,8,4618792.0,576548.0,21358637.0,590275.5,577,330315188.0,568312.0,50,26889660.0,503335.5,303425528.0,572888.0,85.34110149238687,14.658898507613133,13.793103448275861,86.20689655172413,7.3836276083467105,92.61637239165329,8.140606601474227,17.780019724045825,17.391304347826086,8.665511265164644
Arlington,2001,600,45,22790902.0,515511.0,,369851340,601429.0,49,31188314.0,622050.0,4,2684953.0,483291.5,28503361.0,622050.0,551,338663026.0,601429.0,41,20105949.0,515511.0,318557077.0,610966.0,88.21918939408366,11.780810605916344,8.88888888888889,91.11111111111111,8.166666666666666,91.83333333333333,5.936859785809626,8.608843042942302,8.16326530612245,7.441016333938294
Arlington,2002,671,69,42680785.0,546506.0,,436871606,632667.0,62,46787841.0,693389.0,11,12340079.0,943666.0,34447762.0,623640.0,609,390083765.0,631846.0,58,30340706.0,529273.5,359743059.0,640052.0,71.08750694252694,28.912493057473053,15.942028985507244,84.05797101449275,9.239940387481372,90.76005961251863,7.777997630842186,26.374542479957558,17.741935483870968,9.523809523809524
Arlington,2003,688,68,37715025.0,554083.0,,443463442,628836.0,57,43395613.0,647701.0,6,4252502.0,848142.5,39143111.0,646286.0,631,400067829.0,624709.0,62,33462523.0,546222.5,366605306.0,628836.0,88.72464753768557,11.275352462314423,8.823529411764707,91.17647058823529,8.284883720930232,91.71511627906976,8.364212409591175,9.799382255528917,10.526315789473683,9.8256735340729
Arlington,2004,716,83,92000007.0,650600.0,,531632293,663535.0,75,95193294.0,715279.0,19,52459937.0,844638.0,42733357.0,673351.5,641,436438999.0,662014.0,64,39540070.0,604182.5,396898929.0,665057.0,42.97833368643113,57.021666313568865,22.89156626506024,77.10843373493977,10.474860335195531,89.52513966480447,9.059701376503249,55.108857773111616,25.333333333333336,9.98439937597504
Arlington,2005,751,85,48447223.0,561453.0,,504772388,645893.0,56,40818544.0,679965.5,11,8240321.0,798478.0,32578223.0,666633.0,695,463953844.0,643375.0,74,40206902.0,546638.5,423746942.0,651819.0,82.9911386252211,17.008861374778903,12.941176470588237,87.05882352941177,7.456724367509987,92.54327563249002,8.666142660518618,20.18768969319435,19.642857142857142,10.647482014388489
Arlington,2006,706,76,44422266.0,569039.0,,460815014,622800.0,56,38537541.0,694386.0,13,7462814.0,572690.0,31074727.0,733043.0,650,422277473.0,620187.5,63,36959452.0,565531.0,385318021.0,622800.0,83.20028519031425,16.799714809685756,17.105263157894736,82.89473684210526,7.932011331444759,92.06798866855524,8.752409106132925,19.36504978353445,23.214285714285715,9.692307692307692
Arlington,2007,636,73,40272953.0,522160.0,,404697918,617419.5,55,36677569.0,649172.0,17,10895423.0,502403.0,25782146.0,662579.5,581,368020349.0,613891.0,56,29377530.0,528511.0,338642819.0,620948.0,72.94605389378822,27.05394610621178,23.28767123287671,76.71232876712328,8.647798742138365,91.35220125786164,7.982583050047594,29.705957338666583,30.909090909090907,9.63855421686747
Arlington,2008,572,69,34609201.0,457137.0,,346768107,586780.0,57,36635398.0,635296.0,16,10514587.0,517904.0,26120811.0,645633.0,515,310132709.0,584196.0,53,24094614.0,439183.0,286038095.0,596625.0,69.61909926785077,30.380900732149236,23.18840579710145,76.81159420289855,9.965034965034965,90.03496503496503,7.769130214510847,28.700621732019943,28.07017543859649,10.29126213592233
Arlington,2009,572,87,46026985.0,492013.0,,350806862,587605.0,47,31530983.0,520128.0,17,8159643.0,463898.0,23371340.0,625560.0,525,319275879.0,587605.0,70,37867342.0,499042.0,281408537.0,604333.0,82.27204540988292,17.727954590117083,19.54022988505747,80.45977011494253,8.216783216783217,91.78321678321679,11.860382976190945,25.878175126985415,36.17021276595745,13.333333333333334
Arlington,2010,594,76,40832497.0,472803.5,,394752505,645054.0,62,39881316.0,579840.0,19,10967780.0,503284.0,28913536.0,637966.0,532,354871189.0,655616.5,57,29864717.0,460753.0,325006472.0,673408.0,73.13958046699912,26.860419533000883,25.0,75.0,10.437710437710438,89.56228956228956,8.415649938828931,27.50104836059071,30.64516129032258,10.714285714285714
Arlington,2011,560,136,75617346.0,516417.5,,357889425,636889.0,70,43662073.0,627820.0,17,8227451.0,453426.0,35434622.0,654328.0,490,314227352.0,637935.5,119,67389895.0,530159.0,246837457.0,665490.0,89.11962474853323,10.880375251466774,12.5,87.5,12.5,87.5,21.446221842584855,18.843473144300777,24.285714285714285,24.285714285714285
Arlington,2012,644,137,74777430.0,503978.0,,415479693,627569.0,62,38920127.0,638555.0,24,12213319.0,492168.0,26706808.0,649541.0,582,376559566.0,627226.0,113,62564111.0,503978.0,313995455.0,645421.0,83.66710516796311,16.33289483203689,17.51824817518248,82.48175182481752,9.627329192546584,90.37267080745342,16.614665154994363,31.380470572462414,38.70967741935484,19.41580756013746
Arlington,2013,694,136,76955124.0,555427.5,,506460220,641137.0,97,106628383.0,627640.0,32,18885450.0,599969.5,87742933.0,641137.0,597,399831837.0,647886.0,104,58069674.0,530456.5,341762163.0,668133.0,75.45913901717579,24.540860982824224,23.52941176470588,76.47058823529412,13.976945244956774,86.02305475504323,14.52352429854154,17.711466186259244,32.98969072164948,17.42043551088777
Arlington,2014,648,138,87481461.0,601656.0,,472728295,701060.0,119,83616505.0,686673.0,53,36225392.0,653974.0,47391113.0,715374.0,529,389111790.0,706292.0,85,51256069.0,575497.0,337855721.0,723949.0,58.59077845076227,41.40922154923773,38.405797101449274,61.59420289855072,18.3641975308642,81.6358024691358,13.172581843382336,43.323255378827426,44.537815126050425,16.068052930056712
Arlington,2015,706,118,81739947.0,668122.5,,549656344,741712.0,97,84680387.0,811977.0,35,27515559.0,811977.0,57164828.0,811976.5,609,464975957.0,730140.0,83,54224388.0,575417.0,410751569.0,749320.5,66.3376843148675,33.66231568513251,29.66101694915254,70.33898305084746,13.739376770538245,86.26062322946176,11.661761685454202,32.493426134200355,36.08247422680412,13.628899835796387
Arlington,2016,732,137,87960441.0,586041.0,,574364962,760606.0,105,84670654.0,785544.0,39,28089933.0,685792.0,56580721.0,810482.0,627,489694308.0,760606.0,98,59870508.0,548789.5,429823800.0,791779.0,68.0652658392197,31.934734160780298,28.467153284671532,71.53284671532847,14.344262295081966,85.65573770491804,12.226098409132417,33.17552383615698,37.142857142857146,15.629984051036683
Arlington,2017,626,107,73964567.0,640599.0,,517330727,791684.0,110,80929467.0,679881.0,37,23144334.0,592252.0,57785133.0,726415.0,516,436401260.0,815857.0,70,50820233.0,661751.0,385581027.0,827037.5,68.70889002838345,31.291109971616542,34.57943925233645,65.42056074766354,17.57188498402556,82.42811501597444,11.64529932842082,28.59815448926656,33.63636363636363,13.565891472868216
Arlington,2018,631,123,81698549.0,704316.0,,544648563,842870.0,106,87865438.0,865963.0,36,26077855.0,759160.5,61787583.0,882704.5,525,456783125.0,841716.0,87,55620694.0,663905.0,401162431.0,865963.0,68.08039393698412,31.91960606301588,29.268292682926827,70.73170731707317,16.798732171156892,83.2012678288431,12.176608757164574,29.679309172737522,33.9622641509434,16.57142857142857
Arlington,2019,587,103,64417681.0,599726.0,,513574143,840738.0,95,87028923.0,840738.0,29,19535945.0,655775.0,67492978.0,933219.0,492,426545220.0,843540.5,74,44881736.0,553205.5,381663484.0,863163.5,69.6730079432695,30.32699205673051,28.155339805825243,71.84466019417476,16.183986371379895,83.8160136286201,10.522151906895123,22.447646514021553,30.526315789473685,15.040650406504067
Arlington,2020,587,103,69567835.0,667387.0,,516192086,858698.0,84,72869398.0,860347.0,24,17328982.0,742152.0,55540416.0,934562.0,503,443322688.0,858698.0,79,52238853.0,637701.0,391083835.0,896080.5,75.09052567181371,24.909474328186295,23.300970873786408,76.69902912621359,14.310051107325384,85.68994889267462,11.783482870157098,23.78087712485288,28.57142857142857,15.705765407554672
Arlington,2021,725,138,113585511.0,758612.0,,681170834,896881.0,141,128856868.0,928257.0,49,41982456.0,829081.0,86874412.0,960944.0,584,552313966.0,886204.0,89,71603055.0,710031.0,480710911.0,907558.0,63.038898508807165,36.961101491192835,35.507246376811594,64.4927536231884,19.448275862068964,80.55172413793103,12.964194173572647,32.5806894514928,34.751773049645394,15.23972602739726
Arlington,2022,591,127,108061660.0,745000.0,,595026132,950000.0,94,92229752.0,968500.0,31,28860502.0,932000.0,63369250.0,995000.0,497,502796380.0,930000.0,96,79201158.0,687000.0,423595222.0,1000000.0,73.29256093234177,26.70743906765822,24.409448818897637,75.59055118110236,15.905245346869712,84.0947546531303,15.752133696746185,31.291965308548157,32.97872340425532,19.3158953722334
Ashland,2000,386,40,14255644.0,355080.5,,178605071,440181.0,32,10851609.0,292849.5,9,1423618.0,109819.0,9427991.0,310970.0,354,167753462.0,453002.0,31,12832026.0,412644.0,154921436.0,453917.0,90.0136535396086,9.986346460391408,22.5,77.5,8.290155440414509,91.70984455958549,7.64933602383717,13.118957750873625,28.125,8.757062146892656
Ashland,2001,358,46,16536666.0,347970.0,,183010274,495577.5,21,5977880.0,257755.0,11,1317060.0,103102.0,4660820.0,420141.0,337,177032394.0,501764.0,35,15219606.0,406394.0,161812788.0,515501.5,92.03551671177249,7.964483288227505,23.91304347826087,76.08695652173914,5.865921787709497,94.1340782122905,8.597074047363332,22.032225471237297,52.38095238095239,10.385756676557865
Ashland,2002,371,39,16123617.0,420957.0,,192233964,500553.0,26,12386063.0,531627.0,10,3375644.0,358182.5,9010419.0,562014.5,345,179847901.0,500553.0,29,12747973.0,429983.0,167099928.0,500930.5,79.06397801436242,20.93602198563759,25.64102564102564,74.35897435897436,7.008086253369273,92.99191374663073,7.088196709062509,27.253567174654286,38.46153846153847,8.405797101449275
Ashland,2003,359,31,17393540.0,572062.0,,198263875,528065.0,33,17257495.0,492064.0,10,5631853.0,674033.5,11625642.0,481060.0,326,181006380.0,534353.0,21,11761687.0,572062.0,169244693.0,529794.0,67.62100756947694,32.378992430523056,32.25806451612903,67.74193548387096,9.192200557103064,90.80779944289694,6.497940569829638,32.63424384593477,30.303030303030305,6.441717791411043
Ashland,2004,469,52,28247934.0,540663.5,,263103652,552439.0,31,19427802.0,593743.0,18,11673166.0,587106.0,7754636.0,593743.0,438,243675850.0,548037.0,34,16574768.0,513555.5,227101082.0,551727.5,58.67603627224561,41.32396372775439,34.61538461538461,65.38461538461539,6.609808102345416,93.39019189765459,6.801974015890372,60.08485159566687,58.06451612903226,7.76255707762557
Ashland,2005,373,53,25143783.0,496271.0,,212520560,548120.0,29,14883096.0,503678.0,12,4559768.0,429608.0,10323328.0,607376.0,344,197637464.0,548120.0,41,20584015.0,525899.0,177053449.0,548120.0,81.86522688332141,18.134773116678584,22.641509433962266,77.35849056603774,7.774798927613941,92.22520107238606,10.415036999260424,30.637227630595138,41.37931034482759,11.918604651162791
Ashland,2006,342,37,16726367.0,422359.0,,182992274,493945.0,30,15855962.0,508568.0,20,9516284.0,462447.0,6339678.0,563383.5,312,167136312.0,492871.0,17,7210083.0,422359.0,159926229.0,493945.0,43.10609111948817,56.89390888051184,54.054054054054056,45.94594594594595,8.771929824561402,91.22807017543859,4.313893799451552,60.01707118117463,66.66666666666666,5.448717948717949
Ashland,2007,312,50,20585574.0,407811.5,,155024984,475236.5,34,13546919.0,413763.5,30,11455595.0,402986.5,2091324.0,486879.5,278,141478065.0,481234.5,20,9129979.0,409261.0,132348086.0,486879.0,44.35134526732167,55.648654732678324,60.0,40.0,10.897435897435898,89.1025641025641,6.453282351578671,84.56236432800698,88.23529411764706,7.194244604316546
Ashland,2008,273,58,20143684.0,339400.0,,119918479,417085.0,50,19541104.0,379106.0,41,14816439.0,353003.0,4724665.0,480615.0,223,100377375.0,422610.0,17,5327245.0,321100.0,95050130.0,433313.0,26.446229994473704,73.5537700055263,70.6896551724138,29.310344827586203,18.315018315018314,81.68498168498168,5.30721689026038,75.82191364418304,82.0,7.623318385650224
Ashland,2009,247,49,18378581.0,348627.0,,108658982,400639.0,37,14025588.0,323183.0,25,8008404.0,300831.0,6017184.0,463898.5,210,94633394.0,425240.5,24,10370177.0,391853.5,84263217.0,428755.0,56.42534099885078,43.57465900114922,51.02040816326531,48.97959183673469,14.979757085020243,85.02024291497976,10.95826384500169,57.09852592276346,67.56756756756756,11.428571428571429
Ashland,2010,220,47,14487796.0,288502.0,,93550935,396957.0,41,12097624.0,283540.0,27,6830861.0,263693.0,5266763.0,360096.5,179,81453311.0,423751.0,20,7656935.0,353929.5,73796376.0,426728.0,52.850930534913665,47.14906946508634,57.446808510638306,42.5531914893617,18.636363636363637,81.36363636363636,9.40039748660432,56.46448426567068,65.85365853658537,11.1731843575419
Ashland,2011,211,69,21985088.0,315068.0,,85276486,369716.0,33,10342613.0,292495.0,27,8186188.0,274579.0,2156425.0,329013.0,178,74933873.0,383668.0,42,13798900.0,331977.5,61134973.0,408005.5,62.76481586064154,37.23518413935846,39.130434782608695,60.86956521739131,15.639810426540285,84.36018957345972,18.41476951284768,79.15009485513961,81.81818181818183,23.595505617977526
Ashland,2012,269,62,19578425.0,299365.5,,108034190,370774.0,33,10488284.0,302112.0,24,7046954.0,256452.0,3441330.0,368027.0,236,97545906.0,377640.0,38,12531471.0,304858.5,85014435.0,392059.0,64.00653270117489,35.99346729882511,38.70967741935484,61.29032258064516,12.267657992565056,87.73234200743495,12.84674212775265,67.18881754155397,72.72727272727273,16.101694915254235
Ashland,2013,298,63,21552344.0,323943.0,,129642090,403511.5,33,11423188.0,337441.0,26,8736485.0,322998.0,2686703.0,391431.0,265,118218902.0,410328.0,37,12815859.0,332042.0,105403043.0,418427.0,59.46387548379889,40.53612451620111,41.269841269841265,58.730158730158735,11.073825503355705,88.9261744966443,10.840786695853426,76.48026978108038,78.78787878787878,13.962264150943396
Ashland,2014,306,52,18384115.0,342682.5,,134459085,408472.5,36,13991568.0,353146.0,24,8124243.0,321755.5,5867325.0,369495.5,270,120467517.0,414620.0,28,10259872.0,355762.0,110207645.0,423775.0,55.80835411440801,44.19164588559199,46.15384615384615,53.84615384615385,11.76470588235294,88.23529411764706,8.51671243460592,58.06527903091347,66.66666666666666,10.37037037037037
Ashland,2015,275,57,21489791.0,351643.0,,123604971,400234.0,31,14132014.0,287708.0,21,6042409.0,248554.0,8089605.0,429005.0,244,109472957.0,409121.0,36,15447382.0,395119.5,94025575.0,412382.0,71.88242082019318,28.117579179806825,36.84210526315789,63.1578947368421,11.272727272727273,88.72727272727273,14.1106830612057,42.75688518281966,67.74193548387096,14.754098360655737
Ashland,2016,331,55,20138859.0,293020.0,,149846236,423944.0,44,16990289.0,324816.0,25,8469756.0,269329.0,8520533.0,376562.0,287,132855947.0,431426.0,30,11669103.0,410852.5,121186844.0,436413.0,57.94321813365892,42.05678186634108,45.45454545454545,54.54545454545454,13.293051359516618,86.70694864048339,8.783274865369783,49.850570522961675,56.81818181818182,10.452961672473867
Ashland,2017,328,38,14972888.0,404907.0,,157739606,442376.0,36,13546508.0,362847.0,18,5744220.0,317177.5,7802288.0,390358.0,292,144193098.0,452045.5,20,9228668.0,446123.0,134964430.0,453254.0,61.63585809230657,38.36414190769343,47.368421052631575,52.63157894736842,10.975609756097562,89.02439024390245,6.4002148008498985,42.4036954763545,50.0,6.8493150684931505
Ashland,2018,331,61,31441609.0,340612.0,,160800379,450301.0,35,23556745.0,367168.0,22,18232079.0,334761.0,5324666.0,386797.0,296,137243634.0,460345.5,39,13209530.0,360240.0,124034104.0,461847.0,42.01289444188432,57.98710555811568,36.0655737704918,63.934426229508205,10.574018126888216,89.42598187311178,9.624876298451847,77.39642722286122,62.857142857142854,13.175675675675674
Ashland,2019,301,51,13790558.0,292577.0,,139326478,453998.0,29,12418515.0,335286.0,11,3572944.0,294904.0,8845571.0,353110.0,272,126907963.0,459603.0,40,10217614.0,271838.5,116690349.0,470813.0,74.09137469274268,25.908625307257328,21.568627450980394,78.43137254901961,9.634551495016613,90.36544850498339,8.051200065357602,28.77110507979416,37.93103448275862,14.705882352941178
Ashland,2020,323,50,17681467.0,333968.5,,155542570,467281.0,40,16526338.0,391362.5,18,6056100.0,308955.5,10470238.0,462608.5,283,139016232.0,472779.0,32,11625367.0,376299.0,127390865.0,476077.0,65.74888271431324,34.25111728568676,36.0,64.0,12.38390092879257,87.61609907120743,8.36259682250631,36.64514183359919,45.0,11.307420494699647
Ashland,2021,342,43,16893982.0,400393.0,,185580514,512503.0,26,12357740.0,427086.0,11,4748666.0,363023.0,7609074.0,437763.0,316,173222774.0,517842.0,32,12145316.0,411070.0,161077458.0,530654.5,71.89137528381409,28.108624716185915,25.581395348837212,74.4186046511628,7.602339181286549,92.39766081871345,7.011385235061527,38.42665406457815,42.30769230769231,10.126582278481013
Ashland,2022,301,48,18120089.0,393500.0,,168314379,548800.0,25,11204565.0,420000.0,13,5247677.0,384000.0,5956888.0,472000.0,276,157109814.0,560500.0,35,12872412.0,400000.0,144237402.0,575000.0,71.03945240004063,28.96054759995936,27.083333333333332,72.91666666666666,8.305647840531561,91.69435215946844,8.193257742638535,46.83516941532313,52.0,12.681159420289855
Bedford,2000,166,16,13719649.0,856585.5,,128767822,661200.0,13,9205555.0,585700.0,0,0.0,,9205555.0,585700.0,153,119562267.0,668979.0,16,13719649.0,856585.5,105842618.0,658912.0,100.0,0.0,0.0,100.0,7.83132530120482,92.16867469879519,11.4748986818726,0.0,0.0,10.457516339869281
Bedford,2001,145,14,8429459.0,564484.0,,111626931,687348.0,7,4960073.0,721715.0,2,884960.0,442480.0,4075113.0,824817.0,138,106666858.0,683911.0,12,7544499.0,605725.0,99122359.0,694221.0,89.50158011326705,10.498419886732945,14.285714285714285,85.71428571428571,4.827586206896552,95.17241379310344,7.072955125386744,17.841672894733605,28.57142857142857,8.695652173913043
Bedford,2002,165,29,80616121.0,868173.0,,184506608,705698.0,19,13807473.0,676157.0,7,6181422.0,914946.0,7626051.0,640051.5,146,170699135.0,713904.0,22,74434699.0,850120.0,96264436.0,699133.5,92.33227557550182,7.667724424498172,24.137931034482758,75.86206896551724,11.515151515151516,88.48484848484848,43.60578570008571,44.76866983553037,36.84210526315789,15.068493150684931
Bedford,2003,188,33,27573199.0,720017.0,,150875747,709798.5,20,15222388.0,640626.5,8,6279712.0,674426.5,8942676.0,620975.5,168,135653359.0,720017.0,25,21293487.0,746743.0,114359872.0,716873.0,77.22530490568033,22.774695094319668,24.242424242424242,75.75757575757575,10.638297872340425,89.36170212765957,15.696984694643648,41.25313321405288,40.0,14.880952380952381
Bedford,2004,190,26,22853320.0,853008.5,,158642836,787568.0,20,14193725.0,658209.0,5,4078613.0,646795.0,10115112.0,669623.0,170,144449111.0,798982.0,21,18774707.0,890294.0,125674404.0,795938.0,82.1530832281699,17.846916771830088,19.230769230769234,80.76923076923077,10.526315789473683,89.47368421052632,12.997454169171037,28.735324941127153,25.0,12.352941176470589
Bedford,2005,167,27,19900616.0,746629.0,,135278475,748110.0,12,9403224.0,722185.5,7,5647860.0,801441.0,3755364.0,666633.0,155,125875251.0,748110.0,20,14252756.0,713297.0,111622495.0,762924.0,71.61967247647007,28.380327523529925,25.925925925925924,74.07407407407408,7.18562874251497,92.81437125748504,11.322921612287391,60.06301668449034,58.333333333333336,12.903225806451612
Bedford,2006,202,35,21219883.0,536897.0,,141636145,680069.0,18,9811180.0,475332.5,7,3113858.0,271885.0,6697322.0,536897.0,184,131824965.0,698324.0,28,18106025.0,644276.5,113718940.0,699397.5,85.32575320985512,14.674246790144885,20.0,80.0,8.91089108910891,91.0891089108911,13.734898393487152,31.737854162292408,38.88888888888889,15.217391304347828
Bedford,2007,209,40,24227157.0,596251.0,,146667958,659757.0,21,11533606.0,513411.0,10,5064462.0,493936.0,6469144.0,564498.0,188,135134352.0,670694.0,30,19162695.0,636126.5,115971657.0,671399.5,79.09592941507746,20.904070584922533,25.0,75.0,10.047846889952153,89.95215311004785,14.18047647869729,43.91048211634765,47.61904761904761,15.957446808510639
Bedford,2008,158,31,18120979.0,509617.0,,116996157,650487.5,12,7609735.0,554502.5,4,1926603.0,468875.5,5683132.0,568313.0,146,109386422.0,663262.0,27,16194376.0,558300.0,93192046.0,676728.0,89.36810753988512,10.631892460114875,12.903225806451612,87.09677419354838,7.59493670886076,92.40506329113924,14.804740573743238,25.317609614526653,33.33333333333333,18.493150684931507
Bedford,2009,120,21,14563895.0,590416.0,,86833226,669841.0,8,7989596.0,673004.0,7,6977454.0,600959.0,1012142.0,1012142.0,112,78843630.0,669841.0,14,7586441.0,548243.5,71257189.0,678275.5,52.09074220872919,47.90925779127081,33.33333333333333,66.66666666666666,6.666666666666667,93.33333333333333,9.622135611970174,87.331749940798,87.5,12.5
Bedford,2010,149,30,18761893.0,574169.5,,111966290,708851.0,21,12878194.0,567081.0,10,5479915.0,498570.5,7398279.0,581258.0,128,99088096.0,744294.0,20,13281978.0,687585.5,85806118.0,749362.0,70.79231290787129,29.207687092128708,33.33333333333333,66.66666666666666,14.093959731543624,85.90604026845638,13.404211541212781,42.551890428114376,47.61904761904761,15.625
Bedford,2011,141,23,17099471.0,645957.0,,108622150,704554.0,19,10105228.0,523184.0,8,3737175.0,527493.5,6368053.0,488305.0,122,98516922.0,725481.0,15,13362296.0,807796.0,85154626.0,722691.0,78.14449932398495,21.855500676015065,34.78260869565217,65.21739130434783,13.47517730496454,86.52482269503547,13.563452581273298,36.982589606093,42.10526315789473,12.295081967213115
Bedford,2012,184,42,26931622.0,527666.0,,137585023,655720.5,33,19012684.0,501231.0,15,7321804.0,453168.0,11690880.0,556161.0,151,118572339.0,700351.0,27,19609818.0,648854.0,98962521.0,723009.0,72.81335672986945,27.186643270130556,35.714285714285715,64.28571428571429,17.934782608695652,82.06521739130434,16.53827373684515,38.51010199296427,45.45454545454545,17.880794701986755
Bedford,2013,213,41,24545418.0,539905.0,,172650334,741695.0,32,18753720.0,485914.5,13,5635508.0,411678.0,13118212.0,553403.0,181,153896614.0,784212.0,28,18909910.0,652273.5,134986704.0,830104.0,77.0404887788018,22.959511221198188,31.70731707317073,68.29268292682927,15.023474178403756,84.97652582159625,12.28741133966729,30.050080730649704,40.625,15.469613259668508
