decade,proptype,city,flip_num,investor_flip_num,non_investor_flip_num,buy_num,cash_buy_num,cash_total,cash_median,non_cash_median,non_cash_total,total_price,median_price,cash_total_adj,non_cash_total_adj,cash_median_adj,non_cash_median_adj,total_price_adj,median_price_adj,investor_sell_num,investor_sell_total_price,investor_sell_median_price,investor_sell_total_price_adj,investor_sell_median_price_adj,non_investor_sell_num,non_investor_sell_total_price,non_investor_sell_median_price,non_investor_sell_total_price_adj,non_investor_sell_median_price_adj,investor_buy_num,investor_total_price,investor_median_price,investor_total_price_adj,investor_median_price_adj,investor_cash_buy_num,investor_cash_total_adj,investor_cash_median_adj,investor_non_cash_total_adj,investor_non_cash_median_adj,investor_cash_total,investor_cash_median,investor_non_cash_total,investor_non_cash_median,non_investor_buy_num,non_investor_total_price,non_investor_median_price,non_investor_total_price_adj,non_investor_median_price_adj,non_investor_cash_buy_num,non_investor_cash_total_adj,non_investor_cash_median_adj,non_investor_non_cash_total_adj,non_investor_non_cash_median_adj,non_investor_cash_total,non_investor_cash_median,non_investor_non_cash_total,non_investor_non_cash_median,p_total_cash_is_non_investor_adj,p_total_cash_is_investor_adj,p_cash_buy_is_investor,p_cash_buy_is_non_investor,p_buy_is_investor,p_buy_is_non_investor,p_sell_is_investor,p_sell_is_non_investor,p_flip,p_flip_is_investor,p_flip_is_non_investor,p_investor_sell_flip,p_non_investor_sell_flip,p_non_investor_total_is_cash_adj,p_non_investor_total_is_cash,p_investor_total_is_cash_adj,p_investor_total_is_cash,p_investor_is_cash_buy,p_non_investor_is_cash_buy
2010-2019,LND,Salem,15,8,7,77,24,12293370.0,350250.0,494000.0,24327981.0,36621351,489900.0,15058077.0,31423842.0,459896.0,663813.0,46481919,651801.0,15,10723900.0,389500.0,13074021.0,525775.0,62,25897451.0,492100.0,33407898.0,655458.5,20,10280300.0,233750.0,12324794.0,284089.5,10,8551660.0,250134.5,3773134.0,314256.0,7350000.0,203750.0,2930300.0,260000.0,57,26341051.0,499900.0,34157125.0,663823.0,14,6506417.0,642256.0,27650708.0,664798.0,4943370.0,478150.0,21397681.0,502900.0,43.2088174339924,56.791182566007606,41.66666666666667,58.333333333333336,25.97402597402597,74.02597402597402,19.480519480519483,80.51948051948052,19.480519480519483,53.333333333333336,46.666666666666664,53.333333333333336,11.29032258064516,19.048491346973726,18.76679104413867,69.38582502879967,71.49596801649757,50.0,24.561403508771928
2010-2019,LND,Saugus,25,14,11,128,52,11832001.0,182500.0,426500.0,35318709.0,47150710,242500.0,14943698.0,45420639.0,230421.5,589771.0,60364337,325012.0,41,18829122.0,319000.0,23916809.0,374409.0,87,28321588.0,235000.0,36447528.0,307368.0,48,16311389.0,192500.0,21380701.0,242344.5,25,5521936.0,173193.0,15858765.0,404045.0,4364501.0,150000.0,11946888.0,285000.0,80,30839321.0,300000.0,38983636.0,366392.0,27,9421762.0,274647.0,29561874.0,591196.0,7467500.0,207000.0,23371821.0,438000.0,63.04839672215004,36.95160327784996,48.07692307692308,51.92307692307693,37.5,62.5,32.03125,67.96875,19.53125,56.00000000000001,44.0,34.146341463414636,12.643678160919542,24.16850495936295,24.214216648933355,25.826730377081645,26.75738405846369,52.083333333333336,33.75
2010-2019,LND,Scituate,18,15,3,75,41,16031717.0,270000.0,682500.0,21715820.0,37747537,350000.0,20151488.0,27216058.0,357687.0,937339.0,47367546,462406.0,32,20607512.0,707500.0,25541999.0,933213.0,43,17140025.0,290000.0,21825547.0,362741.0,20,7610617.0,265500.0,9602336.0,323281.5,14,6130854.0,297989.5,3471482.0,355974.0,4777817.0,245000.0,2832800.0,278000.0,55,30136920.0,475000.0,37765210.0,630171.0,27,14020634.0,370774.0,23744576.0,956103.5,11253900.0,289000.0,18883020.0,707500.0,69.57617224097794,30.423827759022064,34.146341463414636,65.85365853658537,26.666666666666668,73.33333333333333,42.66666666666667,57.333333333333336,24.0,83.33333333333334,16.666666666666664,46.875,6.976744186046512,37.12579381923204,37.3425685172871,63.847526268607965,62.77831350598775,70.0,49.09090909090909
2010-2019,LND,Sharon,20,14,6,91,26,6636361.0,265000.0,520000.0,40581937.0,47218298,300000.0,8555320.0,54421245.0,361989.5,701877.0,62976565,396398.0,39,28787762.0,599000.0,38269907.0,822569.0,52,18430536.0,264900.0,24706658.0,372449.0,31,16408087.0,241400.0,22050190.0,331499.0,11,3715348.0,322711.0,18334842.0,342962.5,2840000.0,235000.0,13568087.0,245700.0,60,30810211.0,482500.0,40926375.0,620165.0,15,4839972.0,386538.0,36086403.0,777464.0,3796361.0,280000.0,27013850.0,568000.0,56.57265888359524,43.42734111640476,42.30769230769231,57.692307692307686,34.065934065934066,65.93406593406593,42.857142857142854,57.14285714285714,21.978021978021978,70.0,30.0,35.8974358974359,11.538461538461538,11.826046162163152,12.321762418309955,16.84950560516712,17.308538161700383,35.483870967741936,25.0
2010-2019,LND,Sherborn,0,0,0,7,3,1070000.0,350000.0,1013550.0,4272100.0,5342100,530000.0,1385955.0,5216205.0,404116.0,1225055.0,6602160,693213.0,4,4272100.0,1013550.0,5216205.0,1225055.0,3,1070000.0,350000.0,1385955.0,404116.0,2,880000.0,440000.0,1097329.0,548664.5,1,404116.0,404116.0,693213.0,693213.0,350000.0,350000.0,530000.0,530000.0,5,4462100.0,927100.0,5504831.0,1120565.0,2,981839.0,490919.5,4522992.0,1329545.0,720000.0,360000.0,3742100.0,1100000.0,70.84205475646756,29.157945243532442,33.33333333333333,66.66666666666666,28.57142857142857,71.42857142857143,57.14285714285714,42.857142857142854,0.0,,,0.0,0.0,17.835951730398264,16.135900136706933,36.82724141984765,39.77272727272727,50.0,40.0
2010-2019,LND,Somerville,8,7,1,14,6,8998000.0,821500.0,612000.0,6242160.0,15240160,721500.0,11055707.0,7695598.0,1065077.0,840408.0,18751305,960385.0,10,10390160.0,421950.0,12766424.0,574509.0,4,4850000.0,1025000.0,5984881.0,1288529.5,8,11185000.0,990000.0,13699765.0,1183850.0,5,10233501.0,1307948.0,3466264.0,1098589.0,8355000.0,1000000.0,2830000.0,980000.0,6,4055160.0,421950.0,5051540.0,574509.0,1,822206.0,822206.0,4229334.0,566766.0,643000.0,643000.0,3412160.0,419900.0,7.4369373211500625,92.56306267884995,83.33333333333334,16.666666666666664,57.14285714285714,42.857142857142854,71.42857142857143,28.57142857142857,57.14285714285714,87.5,12.5,70.0,25.0,16.27634345169988,15.856341056826365,74.69836891362735,74.69825659365222,62.5,16.666666666666664
2010-2019,LND,Southborough,7,4,3,37,12,4080000.0,260000.0,732388.0,18159781.0,22239781,550000.0,5371042.0,23898013.0,331061.0,957926.0,29269055,685792.0,16,10843306.0,751144.0,13949444.0,992651.0,21,11396475.0,300000.0,15319611.0,425311.0,7,4065000.0,425000.0,5239261.0,513688.0,2,1676930.0,838465.0,3562331.0,513688.0,1215000.0,607500.0,2850000.0,425000.0,30,18174781.0,550000.0,24029794.0,685792.0,10,3694112.0,331061.0,20335682.0,992651.0,2865000.0,260000.0,15309781.0,751144.0,68.77831154550644,31.221688454493563,16.666666666666664,83.33333333333334,18.91891891891892,81.08108108108108,43.24324324324324,56.75675675675676,18.91891891891892,57.14285714285714,42.857142857142854,25.0,14.285714285714285,15.37304897411938,15.76360122303537,32.00699487962138,29.88929889298893,28.57142857142857,33.33333333333333
2010-2019,LND,Stoneham,17,13,4,47,14,3978500.0,235500.0,617500.0,19336596.0,23315096,519000.0,5159996.0,24076445.0,305650.5,745530.0,29236441,678825.0,29,16432646.0,617500.0,20486668.0,745530.0,18,6882450.0,310000.0,8749773.0,401077.0,16,5232500.0,285000.0,6679747.0,362937.5,8,3684904.0,384682.0,2994843.0,352376.5,2895000.0,285000.0,2337500.0,280000.0,31,18082596.0,617500.0,22556694.0,745530.0,6,1475092.0,243585.5,21081602.0,830104.0,1083500.0,176250.0,16999096.0,686000.0,28.587076424090252,71.41292357590974,57.14285714285714,42.857142857142854,34.04255319148936,65.95744680851064,61.702127659574465,38.297872340425535,36.17021276595745,76.47058823529412,23.52941176470588,44.827586206896555,22.22222222222222,6.539486681869248,5.9919493860284225,55.165322878246734,55.32728141423794,50.0,19.35483870967742
2010-2019,LND,Stoughton,6,5,1,34,13,2993238.0,210000.0,382000.0,7798650.0,10791888,333052.0,3876607.0,10171843.0,280551.0,532950.0,14048450,443408.5,15,5343000.0,415000.0,6829497.0,588346.0,19,5448888.0,327550.0,7218953.0,442115.0,7,1375500.0,170000.0,1839944.0,217380.0,2,472340.0,236170.0,1367604.0,217380.0,370000.0,185000.0,1005500.0,170000.0,27,9416388.0,340000.0,12208506.0,466900.0,11,3404267.0,280551.0,8804239.0,602779.5,2623238.0,210000.0,6793150.0,432450.0,87.81563361981237,12.184366380187623,15.384615384615385,84.61538461538461,20.588235294117645,79.41176470588235,44.11764705882353,55.88235294117647,17.647058823529413,83.33333333333334,16.666666666666664,33.33333333333333,5.263157894736842,27.884386508881594,27.85821909632441,25.67143347841021,26.899309342057432,28.57142857142857,40.74074074074074
2010-2019,LND,Stow,4,2,2,29,6,1906200.0,281750.0,678000.0,14689559.0,16595759,661500.0,2553531.0,19391078.0,361493.5,933360.0,21944609,920803.0,17,10798728.0,678000.0,14786727.0,935183.0,12,5797031.0,385000.0,7157882.0,517434.0,1,86100.0,86100.0,120123.0,120123.0,1,120123.0,120123.0,0.0,,86100.0,86100.0,0.0,,28,16509659.0,665250.0,21824486.0,921849.5,5,2433408.0,436201.0,19391078.0,933360.0,1820100.0,333500.0,14689559.0,678000.0,95.29580803992589,4.704191960074109,16.666666666666664,83.33333333333334,3.4482758620689653,96.55172413793103,58.620689655172406,41.37931034482759,13.793103448275861,50.0,50.0,11.76470588235294,16.666666666666664,11.149898329793425,11.024455441508513,100.0,100.0,100.0,17.857142857142858
2010-2019,LND,Sudbury,17,16,1,48,22,37808905.0,598375.0,674500.0,20677801.0,58486706,616250.0,44573357.0,26320764.0,828046.0,900021.0,70894121,843737.0,33,49935206.0,736412.0,60319494.0,983977.0,15,8551500.0,540000.0,10574627.0,673323.0,14,33841200.0,508750.0,39319914.0,579003.0,8,33331941.0,1842585.0,5987973.0,579003.0,29132200.0,1514325.0,4709000.0,508750.0,34,24645506.0,689500.0,31574207.0,942347.5,14,11241416.0,828046.0,20332791.0,993913.5,8676705.0,598375.0,15968801.0,748206.0,25.22003447036758,74.77996552963242,36.36363636363637,63.63636363636363,29.166666666666668,70.83333333333334,68.75,31.25,35.41666666666667,94.11764705882352,5.88235294117647,48.484848484848484,6.666666666666667,35.60316178328723,35.206033099908765,84.77114420952192,86.0850088058343,57.14285714285714,41.17647058823529
2010-2019,LND,Swampscott,5,5,0,9,5,1822000.0,399000.0,406766.0,1372532.0,3194532,399000.0,2384608.0,1818575.0,521871.0,532029.0,4203183,521871.0,7,2878032.0,421032.0,3775983.0,550688.0,2,316500.0,158250.0,427200.0,213600.0,3,1140500.0,425000.0,1517117.0,573649.0,2,943468.0,471734.0,573649.0,573649.0,715500.0,357750.0,425000.0,425000.0,6,2054032.0,395750.0,2686066.0,517620.5,3,1441140.0,521871.0,1244926.0,513370.0,1106500.0,399000.0,947532.0,392500.0,60.43509037963473,39.56490962036527,40.0,60.0,33.33333333333333,66.66666666666666,77.77777777777779,22.22222222222222,55.55555555555556,100.0,0.0,71.42857142857143,0.0,53.65244189830034,53.869657337373525,62.18821620217822,62.73564226216571,66.66666666666666,50.0
2010-2019,LND,Topsfield,3,3,0,26,11,10044300.0,350000.0,605000.0,7742816.0,17787116,574500.0,12863203.0,10289069.0,436413.0,773616.0,23152272,760328.5,16,14671716.0,683950.0,19229922.0,939225.5,10,3115400.0,290000.0,3922350.0,360760.0,5,6905000.0,250000.0,8700281.0,343309.0,3,8109789.0,2901991.0,590492.0,295246.0,6475000.0,2150000.0,430000.0,215000.0,21,10882116.0,605000.0,14451991.0,773616.0,8,4753414.0,430862.0,9698577.0,797718.0,3569300.0,347450.0,7312816.0,609900.0,36.95357991318337,63.04642008681663,27.27272727272727,72.72727272727273,19.230769230769234,80.76923076923077,61.53846153846154,38.46153846153847,11.538461538461538,100.0,0.0,18.75,0.0,32.89106670492668,32.799687119674154,93.21295484594118,93.77262853005068,60.0,38.095238095238095
2010-2019,LND,Wakefield,13,7,6,47,11,4534146.0,295000.0,750296.0,27358081.0,31892227,600000.0,5937075.0,36530846.0,384682.0,1012722.0,42467921,769365.0,28,19568231.0,542855.0,26510047.0,739225.5,19,12323996.0,790000.0,15957874.0,1016220.0,11,7951900.0,285000.0,10891471.0,384682.0,4,1382445.0,378723.5,9509026.0,384682.0,1030000.0,285000.0,6921900.0,335000.0,36,23940327.0,750296.0,31576450.0,1012722.0,7,4554630.0,450301.0,27021820.0,1016220.0,3504146.0,390000.0,20436181.0,758021.0,76.71504907719711,23.284950922802896,36.36363636363637,63.63636363636363,23.404255319148938,76.59574468085107,59.57446808510638,40.42553191489361,27.659574468085108,53.84615384615385,46.15384615384615,25.0,31.57894736842105,14.4241357087323,14.637001407708425,12.692913565118982,12.952879186106465,36.36363636363637,19.444444444444446
2010-2019,LND,Walpole,20,15,5,168,40,15786381.0,321675.0,740261.0,96593338.0,112379719,693512.5,21092422.0,126148972.0,428072.0,1010783.0,147241394,936441.0,74,63180289.0,889488.0,80029575.0,1114111.5,94,49199430.0,628404.0,67211819.0,868357.5,34,14136928.0,317500.0,18286709.0,408635.5,16,6378313.0,372535.0,11908396.0,414951.0,4777942.0,290000.0,9358986.0,346000.0,134,98242791.0,727289.5,128954685.0,1003523.0,24,14714109.0,453168.0,114240576.0,1030520.0,11008439.0,352500.0,87234352.0,759834.5,69.76016789347378,30.239832106526222,40.0,60.0,20.238095238095237,79.76190476190477,44.047619047619044,55.952380952380956,11.904761904761903,75.0,25.0,20.27027027027027,5.319148936170213,11.410294244059454,11.205340247306287,34.87950182834976,33.7975973280758,47.05882352941176,17.91044776119403
2010-2019,LND,Waltham,18,15,3,94,27,12869153.0,220000.0,667500.0,62881175.0,75750328,552500.0,15477937.0,78874100.0,306934.0,874367.0,94352037,737180.0,57,56199128.0,568000.0,70265117.0,767336.0,37,19551200.0,500000.0,24086920.0,623493.0,30,34579830.0,297500.0,42572492.0,366242.0,15,12090443.0,345565.0,30482049.0,697578.0,10280250.0,243750.0,24299580.0,500000.0,64,41170498.0,620000.0,51779545.0,828672.5,12,3387494.0,303446.5,48392051.0,907943.0,2588903.0,217500.0,38581595.0,705387.5,21.88595288894121,78.1140471110588,55.55555555555556,44.44444444444444,31.914893617021278,68.08510638297872,60.63829787234043,39.361702127659576,19.148936170212767,83.33333333333334,16.666666666666664,26.31578947368421,8.108108108108109,6.542147096889322,6.28824795852603,28.3996600433914,29.729035683518397,50.0,18.75
2010-2019,LND,Watertown,2,2,0,7,4,3527419.0,938709.5,369000.0,1592000.0,5119419,865000.0,4436650.0,2165888.0,1162638.5,506724.0,6602538,1123695.0,3,2634000.0,865000.0,3505396.0,1167545.0,4,2485419.0,616500.0,3097142.0,807657.0,4,2496419.0,622000.0,3112247.0,815209.5,3,2605523.0,1123695.0,506724.0,506724.0,2127419.0,875000.0,369000.0,369000.0,3,2623000.0,865000.0,3490291.0,1167545.0,1,1831127.0,1831127.0,1659164.0,829582.0,1400000.0,1400000.0,1223000.0,611500.0,41.272739567015655,58.72726043298435,75.0,25.0,57.14285714285714,42.857142857142854,42.857142857142854,57.14285714285714,28.57142857142857,100.0,0.0,66.66666666666666,0.0,52.463447890161596,53.37399923751429,83.71838739020393,85.21882744843714,75.0,33.33333333333333
2010-2019,LND,Wayland,12,11,1,45,16,20459001.0,757000.0,840000.0,28993604.0,49452605,834000.0,25817941.0,36391362.0,986037.0,1047392.0,62209303,1046228.0,32,41957605.0,1127502.5,52576543.0,1353022.5,13,7495000.0,432000.0,9632760.0,583098.0,18,16320810.0,416000.0,20783772.0,566196.5,7,11726499.0,512910.0,9057273.0,600401.0,9167001.0,380000.0,7153809.0,520000.0,27,33131795.0,1072450.0,41425531.0,1340647.0,9,14091442.0,1176407.0,27334089.0,1353022.5,11292000.0,920000.0,21839795.0,1127502.5,54.580037966621745,45.41996203337826,43.75,56.25,40.0,60.0,71.11111111111111,28.888888888888886,26.666666666666668,91.66666666666666,8.333333333333332,34.375,7.6923076923076925,34.016321963380506,34.08206527898655,56.42141859523863,56.16756153646786,38.88888888888889,33.33333333333333
2010-2019,LND,Wellesley,45,41,4,83,23,44283423.0,1735680.0,1583750.0,100792131.0,145075554,1600000.0,57540319.0,128930176.0,2256601.0,2033071.0,186470495,2097122.0,62,118649999.0,1690000.0,152327185.0,2154125.0,21,26425555.0,1200000.0,34143310.0,1647884.0,27,47843864.0,1150000.0,62798299.0,1510847.0,9,27140675.0,1649528.0,35657624.0,1443802.5,20490000.0,1290000.0,27353864.0,1150000.0,56,97231690.0,1700937.5,123672196.0,2183420.0,14,30399644.0,2263390.0,93272552.0,2154125.0,23793423.0,1767840.0,73438267.0,1670937.5,52.8319003584252,47.168099641574806,39.130434782608695,60.86956521739131,32.53012048192771,67.46987951807229,74.69879518072288,25.301204819277107,54.21686746987952,91.11111111111111,8.88888888888889,66.12903225806451,19.047619047619047,24.580823324266028,24.4708520442255,43.21880597434654,42.826808470151995,33.33333333333333,25.0
